Instance,Terminal,Layer,X location,Y location,Voltage
_0736_,VPWR,li1,65.5500,106.0800,1.799624
_0735_,VPWR,li1,67.8500,111.5200,1.799717
_0734_,VPWR,li1,74.9800,111.5200,1.799697
_0733_,VPWR,li1,72.4500,111.5200,1.799704
_0732_,VPWR,li1,73.3700,111.5200,1.799704
_0731_,VPWR,li1,76.5900,111.5200,1.799697
_0730_,VPWR,li1,81.6500,106.0800,1.799542
_0729_,VPWR,li1,79.3500,111.5200,1.799687
_0728_,VPWR,li1,88.7800,95.2000,1.799620
_0727_,VPWR,li1,86.7100,100.6400,1.799593
_0726_,VPWR,li1,89.9300,100.6400,1.799587
_0725_,VPWR,li1,91.3100,100.6400,1.799582
_0724_,VPWR,li1,97.2900,95.2000,1.799606
_0723_,VPWR,li1,99.1300,95.2000,1.799604
_0722_,VPWR,li1,94.7600,89.7600,1.799798
_0721_,VPWR,li1,97.7500,89.7600,1.799796
_0720_,VPWR,li1,103.7300,89.7600,1.799794
_0719_,VPWR,li1,93.1500,89.7600,1.799801
_0718_,VPWR,li1,101.4300,84.3200,1.799762
_0717_,VPWR,li1,99.1300,78.8800,1.799844
_0716_,VPWR,li1,74.0600,89.7600,1.799830
_0715_,VPWR,li1,80.2700,84.3200,1.799796
_0714_,VPWR,li1,85.3300,95.2000,1.799627
_0713_,VPWR,li1,87.6300,89.7600,1.799807
_0712_,VPWR,li1,80.2700,89.7600,1.799820
_0711_,VPWR,li1,83.9500,95.2000,1.799631
_0710_,VPWR,li1,80.9600,95.2000,1.799636
_0709_,VPWR,li1,64.6300,100.6400,1.799657
_0708_,VPWR,li1,68.3100,100.6400,1.799650
_0707_,VPWR,li1,63.2500,100.6400,1.799667
_0706_,VPWR,li1,71.5300,100.6400,1.799635
_0705_,VPWR,li1,65.0900,89.7600,1.799850
_0704_,VPWR,li1,43.2400,100.6400,1.799763
_0703_,VPWR,li1,47.6100,100.6400,1.799731
_0702_,VPWR,li1,54.5100,100.6400,1.799696
_0701_,VPWR,li1,55.8900,100.6400,1.799696
_0700_,VPWR,li1,49.9100,95.2000,1.799742
_0699_,VPWR,li1,49.4500,106.0800,1.799716
_0698_,VPWR,li1,36.8000,106.0800,1.799800
_0697_,VPWR,li1,34.2700,100.6400,1.799815
_0696_,VPWR,li1,31.0500,106.0800,1.799849
_0695_,VPWR,li1,35.1900,106.0800,1.799818
_0694_,VPWR,li1,38.8700,106.0800,1.799783
_0693_,VPWR,li1,45.3100,106.0800,1.799751
_0692_,VPWR,li1,32.2000,111.5200,1.799870
_0691_,VPWR,li1,29.6700,111.5200,1.799880
_0690_,VPWR,li1,38.4100,116.9600,1.799845
_0689_,VPWR,li1,33.8100,111.5200,1.799858
_0688_,VPWR,li1,35.6500,116.9600,1.799859
_0687_,VPWR,li1,33.8100,116.9600,1.799869
_0686_,VPWR,li1,34.5000,133.2800,1.799890
_0685_,VPWR,li1,33.3500,122.4000,1.799893
_0684_,VPWR,li1,38.8700,133.2800,1.799866
_0683_,VPWR,li1,41.6300,127.8400,1.799757
_0682_,VPWR,li1,37.0300,133.2800,1.799878
_0681_,VPWR,li1,38.8700,122.4000,1.799874
_0680_,VPWR,li1,22.5400,133.2800,1.799939
_0679_,VPWR,li1,25.5300,127.8400,1.799874
_0678_,VPWR,li1,28.2900,133.2800,1.799916
_0677_,VPWR,li1,31.5100,133.2800,1.799898
_0676_,VPWR,li1,29.6700,127.8400,1.799842
_0675_,VPWR,li1,25.9900,133.2800,1.799927
_0674_,VPWR,li1,13.8000,127.8400,1.799912
_0673_,VPWR,li1,13.1100,122.4000,1.799938
_0672_,VPWR,li1,10.8100,122.4000,1.799938
_0671_,VPWR,li1,18.1700,116.9600,1.799933
_0670_,VPWR,li1,20.0100,116.9600,1.799934
_0669_,VPWR,li1,24.1500,122.4000,1.799933
_0668_,VPWR,li1,13.8000,111.5200,1.799927
_0667_,VPWR,li1,11.2700,111.5200,1.799927
_0666_,VPWR,li1,8.9700,111.5200,1.799926
_0665_,VPWR,li1,16.3300,111.5200,1.799928
_0664_,VPWR,li1,23.6900,111.5200,1.799914
_0663_,VPWR,li1,25.5300,111.5200,1.799903
_0662_,VPWR,li1,14.2600,106.0800,1.799912
_0661_,VPWR,li1,11.7300,106.0800,1.799912
_0660_,VPWR,li1,9.4300,106.0800,1.799911
_0659_,VPWR,li1,16.3300,100.6400,1.799913
_0658_,VPWR,li1,25.9900,106.0800,1.799876
_0657_,VPWR,li1,17.7100,100.6400,1.799913
_0656_,VPWR,li1,22.5400,95.2000,1.799909
_0655_,VPWR,li1,23.2300,95.2000,1.799894
_0654_,VPWR,li1,9.8900,89.7600,1.799956
_0653_,VPWR,li1,30.5900,95.2000,1.799839
_0652_,VPWR,li1,28.2900,89.7600,1.799945
_0651_,VPWR,li1,27.8300,106.0800,1.799862
_0650_,VPWR,li1,12.4200,95.2000,1.799904
_0649_,VPWR,li1,12.1900,89.7600,1.799956
_0648_,VPWR,li1,10.8100,95.2000,1.799904
_0647_,VPWR,li1,13.1100,89.7600,1.799956
_0646_,VPWR,li1,16.3300,89.7600,1.799958
_0645_,VPWR,li1,14.4900,89.7600,1.799957
_0644_,VPWR,li1,10.5800,78.8800,1.799960
_0643_,VPWR,li1,10.8100,84.3200,1.799951
_0642_,VPWR,li1,13.1100,78.8800,1.799961
_0641_,VPWR,li1,15.8700,78.8800,1.799961
_0640_,VPWR,li1,21.8500,78.8800,1.799966
_0639_,VPWR,li1,13.5700,84.3200,1.799952
_0638_,VPWR,li1,12.8800,73.4400,1.799932
_0637_,VPWR,li1,10.3500,73.4400,1.799932
_0636_,VPWR,li1,8.0500,73.4400,1.799932
_0635_,VPWR,li1,12.6500,68.0000,1.799970
_0634_,VPWR,li1,20.0100,73.4400,1.799937
_0633_,VPWR,li1,14.0300,68.0000,1.799970
_0632_,VPWR,li1,25.7600,78.8800,1.799958
_0631_,VPWR,li1,24.1500,73.4400,1.799927
_0630_,VPWR,li1,20.9300,73.4400,1.799937
_0629_,VPWR,li1,28.7500,73.4400,1.799904
_0628_,VPWR,li1,32.8900,73.4400,1.799891
_0627_,VPWR,li1,34.7300,73.4400,1.799880
_0626_,VPWR,li1,32.6600,78.8800,1.799939
_0625_,VPWR,li1,29.6700,84.3200,1.799927
_0624_,VPWR,li1,27.3700,84.3200,1.799934
_0623_,VPWR,li1,55.8900,68.0000,1.799947
_0622_,VPWR,li1,35.6500,78.8800,1.799934
_0621_,VPWR,li1,37.4900,78.8800,1.799928
_0620_,VPWR,li1,43.0100,78.8800,1.799919
_0619_,VPWR,li1,57.0400,35.3600,1.799837
_0618_,VPWR,li1,63.2500,29.9200,1.799878
_0617_,VPWR,li1,57.5000,46.2400,1.799762
_0616_,VPWR,li1,54.0500,51.6800,1.799799
_0615_,VPWR,li1,72.2200,51.6800,1.799756
_0614_,VPWR,li1,125.8100,51.6800,1.799691
_0613_,VPWR,li1,119.3700,57.1200,1.799781
_0612_,VPWR,li1,109.7100,68.0000,1.799921
_0611_,VPWR,li1,118.4500,73.4400,1.799712
_0610_,VPWR,li1,114.3100,62.5600,1.799935
_0609_,VPWR,li1,111.0900,57.1200,1.799792
_0608_,VPWR,li1,110.6300,29.9200,1.799840
_0607_,VPWR,li1,106.9500,29.9200,1.799842
_0606_,VPWR,li1,103.2700,24.4800,1.799879
_0605_,VPWR,li1,110.6300,13.6000,1.799802
_0604_,VPWR,li1,103.2700,35.3600,1.799770
_0603_,VPWR,li1,106.9500,40.8000,1.799665
_0602_,VPWR,li1,110.6300,46.2400,1.799660
_0601_,VPWR,li1,122.5900,51.6800,1.799691
_0600_,VPWR,li1,119.8300,46.2400,1.799656
_0599_,VPWR,li1,122.1300,24.4800,1.799876
_0598_,VPWR,li1,119.8300,29.9200,1.799837
_0597_,VPWR,li1,116.6100,29.9200,1.799838
_0596_,VPWR,li1,118.9100,24.4800,1.799876
_0595_,VPWR,li1,106.9500,13.6000,1.799804
_0594_,VPWR,li1,112.4700,13.6000,1.799802
_0593_,VPWR,li1,119.8300,13.6000,1.799799
_0592_,VPWR,li1,119.8300,19.0400,1.799750
_0591_,VPWR,li1,114.3100,24.4800,1.799876
_0590_,VPWR,li1,106.9500,13.6000,1.799804
_0589_,VPWR,li1,103.7300,13.6000,1.799806
_0588_,VPWR,li1,92.2300,13.6000,1.799813
_0587_,VPWR,li1,86.2500,13.6000,1.799819
_0586_,VPWR,li1,78.8900,24.4800,1.799898
_0585_,VPWR,li1,75.6700,24.4800,1.799902
_0584_,VPWR,li1,68.3100,13.6000,1.799841
_0583_,VPWR,li1,79.8100,13.6000,1.799826
_0582_,VPWR,li1,83.0300,24.4800,1.799893
_0581_,VPWR,li1,86.2500,24.4800,1.799890
_0580_,VPWR,li1,84.8700,29.9200,1.799855
_0579_,VPWR,li1,84.8700,46.2400,1.799693
_0578_,VPWR,li1,108.3300,51.6800,1.799704
_0577_,VPWR,li1,115.2300,73.4400,1.799712
_0576_,VPWR,li1,129.0300,89.7600,1.799787
_0575_,VPWR,li1,119.8300,89.7600,1.799788
_0574_,VPWR,li1,119.3700,78.8800,1.799826
_0573_,VPWR,li1,111.5500,89.7600,1.799791
_0572_,VPWR,li1,106.9500,84.3200,1.799758
_0571_,VPWR,li1,106.4900,73.4400,1.799716
_0570_,VPWR,li1,75.2100,78.8800,1.799874
_0569_,VPWR,li1,59.1100,84.3200,1.799844
_0568_,VPWR,li1,60.0300,84.3200,1.799844
_0567_,VPWR,li1,70.1500,89.7600,1.799841
_0566_,VPWR,li1,76.5900,89.7600,1.799825
_0565_,VPWR,li1,114.3100,89.7600,1.799790
_0564_,VPWR,li1,112.4700,100.6400,1.799540
_0563_,VPWR,li1,122.1300,106.0800,1.799443
_0562_,VPWR,li1,117.5300,122.4000,1.799703
_0561_,VPWR,li1,114.3100,122.4000,1.799704
_0560_,VPWR,li1,116.1500,122.4000,1.799703
_0559_,VPWR,li1,120.7500,122.4000,1.799703
_0558_,VPWR,li1,116.1500,116.9600,1.799648
_0557_,VPWR,li1,119.3700,111.5200,1.799628
_0556_,VPWR,li1,119.8300,106.0800,1.799444
_0555_,VPWR,li1,119.8300,95.2000,1.799587
_0554_,VPWR,li1,118.4500,89.7600,1.799788
_0553_,VPWR,li1,116.1500,133.2800,1.799634
_0552_,VPWR,li1,116.1500,127.8400,1.799487
_0551_,VPWR,li1,114.7700,111.5200,1.799630
_0550_,VPWR,li1,55.2000,35.3600,1.799844
_0549_,VPWR,li1,52.2100,40.8000,1.799771
_0548_,VPWR,li1,38.8700,57.1200,1.799916
_0547_,VPWR,li1,42.0900,57.1200,1.799909
_0546_,VPWR,li1,31.5100,62.5600,1.799982
_0545_,VPWR,li1,32.8900,51.6800,1.799890
_0544_,VPWR,li1,27.3700,62.5600,1.799985
_0543_,VPWR,li1,25.9900,57.1200,1.799950
_0542_,VPWR,li1,22.7700,57.1200,1.799962
_0541_,VPWR,li1,25.0700,51.6800,1.799928
_0540_,VPWR,li1,14.0300,51.6800,1.799941
_0539_,VPWR,li1,8.0500,57.1200,1.799958
_0538_,VPWR,li1,11.2700,46.2400,1.799931
_0537_,VPWR,li1,12.1900,46.2400,1.799931
_0536_,VPWR,li1,16.3300,46.2400,1.799931
_0535_,VPWR,li1,20.0100,46.2400,1.799932
_0534_,VPWR,li1,18.1700,51.6800,1.799942
_0533_,VPWR,li1,10.8100,51.6800,1.799941
_0532_,VPWR,li1,10.8100,57.1200,1.799959
_0531_,VPWR,li1,8.5100,51.6800,1.799941
_0530_,VPWR,li1,15.4100,19.0400,1.799951
_0529_,VPWR,li1,10.8100,13.6000,1.799961
_0528_,VPWR,li1,11.2700,19.0400,1.799951
_0527_,VPWR,li1,8.0500,24.4800,1.799975
_0526_,VPWR,li1,11.2700,24.4800,1.799975
_0525_,VPWR,li1,8.9700,29.9200,1.799965
_0524_,VPWR,li1,11.2700,29.9200,1.799965
_0523_,VPWR,li1,8.0500,35.3600,1.799952
_0522_,VPWR,li1,11.2700,35.3600,1.799952
_0521_,VPWR,li1,12.1900,40.8000,1.799928
_0520_,VPWR,li1,24.1500,40.8000,1.799917
_0519_,VPWR,li1,25.0700,40.8000,1.799904
_0518_,VPWR,li1,33.8100,35.3600,1.799909
_0517_,VPWR,li1,20.9300,40.8000,1.799931
_0516_,VPWR,li1,22.3100,29.9200,1.799966
_0515_,VPWR,li1,19.0900,29.9200,1.799966
_0514_,VPWR,li1,20.0100,24.4800,1.799977
_0513_,VPWR,li1,24.6100,24.4800,1.799974
_0512_,VPWR,li1,20.4700,13.6000,1.799964
_0511_,VPWR,li1,21.3900,13.6000,1.799964
_0510_,VPWR,li1,24.6100,13.6000,1.799955
_0509_,VPWR,li1,27.8300,13.6000,1.799941
_0508_,VPWR,li1,33.8100,13.6000,1.799926
_0507_,VPWR,li1,30.1300,13.6000,1.799934
_0506_,VPWR,li1,33.8100,24.4800,1.799958
_0505_,VPWR,li1,39.7900,24.4800,1.799948
_0504_,VPWR,li1,36.5700,24.4800,1.799953
_0503_,VPWR,li1,33.3500,24.4800,1.799958
_0502_,VPWR,li1,40.7100,29.9200,1.799917
_0501_,VPWR,li1,37.4900,29.9200,1.799924
_0500_,VPWR,li1,46.6900,35.3600,1.799865
_0499_,VPWR,li1,37.4900,35.3600,1.799899
_0498_,VPWR,li1,46.6900,29.9200,1.799904
_0497_,VPWR,li1,45.3100,24.4800,1.799942
_0496_,VPWR,li1,46.6900,24.4800,1.799937
_0495_,VPWR,li1,43.9300,19.0400,1.799875
_0494_,VPWR,li1,42.0900,19.0400,1.799881
_0493_,VPWR,li1,41.1700,13.6000,1.799901
_0492_,VPWR,li1,53.5900,13.6000,1.799870
_0491_,VPWR,li1,46.6900,19.0400,1.799866
_0490_,VPWR,li1,59.3400,19.0400,1.799833
_0489_,VPWR,li1,45.3100,57.1200,1.799903
_0488_,VPWR,li1,65.0900,24.4800,1.799912
_0487_,VPWR,li1,55.8900,19.0400,1.799844
_0486_,VPWR,li1,62.7900,24.4800,1.799915
_0485_,VPWR,li1,49.9100,40.8000,1.799788
_0484_,VPWR,li1,61.8700,40.8000,1.799740
_0483_,VPWR,li1,67.8500,35.3600,1.799813
_0482_,VPWR,li1,68.3100,29.9200,1.799871
_0481_,VPWR,li1,120.7500,57.1200,1.799781
_0480_,VPWR,li1,54.9700,29.9200,1.799889
_0479_,VPWR,li1,71.0700,35.3600,1.799810
_0478_,VPWR,li1,47.1500,51.6800,1.799825
